10,9,9,8,7,7,7,6,6,6,5,6,5,5,6,5,4,4,4
10,7,4,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,0
10,10,9,8,7,6,6,6,5,5,5,4,4,4,3,3,3,3,3
10,8,6,4,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1
10,10,9,9,8,7,7,7,6,6,6,7,7,7,7,6,6,7,6
10,8,6,5,4,4,3,4,3,3,5,5,3,3,3,3,3,3,2
10,10,10,9,8,7,7,7,6,7,6,5,5,4,4,4,4,3,3
10,10,9,7,6,6,5,5,6,5,4,4,4,4,3,3,3,3,3
10,10,9,7,7,7,7,6,6,6,5,5,5,5,4,4,4,4,3
0,0,10,0,10,9,8,7,8,6,7,7,6,6,6,5,5,5,6
10,9,8,7,8,8,7,8,6,7,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,10,8,6,4,3,4,2,3,2,2,2,2,2
10,10,10,9,8,7,7,6,6,5,5,5,4,4,4,3,3,3,3
10,7,7,7,7,7,6,6,6,6,5,5,4,5,4,4,4,4,3
10,9,8,7,7,6,6,6,5,5,5,5,4,4,4,4,3,4,3
10,8,6,7,6,6,6,6,6,5,5,5,4,4,4,4,4,3,3
10,10,9,8,7,7,7,7,6,6,5,5,5,4,4,4,4,4,3
10,10,8,7,6,6,5,5,5,4,4,4,3,5,4,4,3,3,3
10,10,10,8,7,7,7,6,5,5,5,4,4,4,4,4,4,4,4
10,10,9,8,8,7,7,6,6,6,6,5,5,5,5,4,4,4,4
10,5,5,4,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1
10,10,10,8,7,7,6,5,6,5,5,5,5,4,4,4,4,3,3
10,10,9,9,8,7,7,7,6,6,7,7,6,6,6,6,5,5,5
10,10,8,7,7,6,6,6,5,5,5,5,5,4,4,4,4,4,4
10,10,10,8,7,7,6,6,6,4,5,5,4,4,4,4,4,3,4
10,9,7,6,5,4,4,4,4,3,3,3,3,3,3,3,3,3,2
10,10,9,8,8,7,6,5,5,4,5,4,4,4,3,3,3,3,2
10,10,10,8,9,8,9,8,7,7,7,6,6,5,5,5,4,4,4
10,10,8,7,7,7,6,6,6,6,6,5,5,5,5,5,5,5,5
0,10,9,7,9,5,5,6,7,7,5,4,6,6,5,4,4,4,4
10,9,10,9,8,8,7,8,7,6,6,5,5,5,4,4,5,4,4
10,10,8,8,8,8,8,7,6,5,5,5,5,5,4,4,4,4,4
10,9,6,5,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2
10,10,10,9,8,8,7,6,7,6,6,5,5,5,4,4,4,4,3
10,10,9,8,7,7,7,6,5,5,5,5,4,4,4,3,4,4,3
10,0,10,10,9,9,8,8,8,7,7,6,6,6,6,5,5,6,5
10,10,8,7,6,6,5,5,5,4,4,4,4,4,4,3,3,3,3
10,9,7,6,6,6,5,5,4,5,4,4,5,5,5,5,5,4,4
10,10,7,7,7,6,6,5,5,5,5,5,5,4,4,4,4,4,3
10,9,7,6,6,6,5,5,5,4,4,4,4,4,4,3,3,3,3
0,10,10,9,8,6,6,6,6,6,5,7,5,4,5,4,4,4,4
10,10,8,7,5,5,4,4,4,4,5,4,4,4,3,4,3,3,4
10,7,6,5,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2
10,10,9,7,7,7,6,6,6,7,6,6,6,6,6,5,5,4,4
10,10,9,9,8,7,7,7,7,8,7,6,6,6,5,5,5,4,4
0,0,0,0,10,10,6,5,5,5,4,4,3,3,3,3,3,4,3
10,10,7,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,3
10,6,4,4,4,3,3,3,3,3,4,3,2,1,1,1,1,1,1
10,10,10,9,8,7,7,7,7,6,6,6,5,5,5,5,5,5,4
10,9,6,6,5,5,4,5,4,4,4,3,3,4,5,4,4,4,3
10,10,9,9,8,7,6,6,6,6,5,5,5,5,5,4,4,4,3
10,8,5,3,3,2,2,4,2,2,2,2,2,2,2,1,1,1,1
10,8,5,4,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1
10,10,9,8,8,7,6,6,5,5,6,6,5,4,4,4,5,5,4
10,10,8,8,6,6,5,5,4,4,5,3,3,3,2,3,2,2,2
10,10,10,9,8,8,8,7,7,6,6,5,5,5,5,4,4,4,4
10,10,9,7,7,6,7,7,7,6,7,6,6,6,4,5,4,4,5
