0,233,263,283,288,324,375,458,539,636,729,828,853,861,874,886,929,960,1000,1064
0,2405262,2768758,2907969,3000777,3062648,3186392,3279199,3348805,3395209,3449347,3503484,3565356,3774173,3936586,3998458,4037128,4083531,4129935,4176339
0,71,77,79,82,91,93,96,116,137,146,157,173,173,175,176,179,182,185,186
0,1273,1469,1679,1735,1861,1973,2071,2155,2225,2309,2393,2491,2575,2673,2939,3135,3317,3583,3765
0,10620794,12898289,13416927,13732619,13980663,14409103,14634598,14814993,14927741,15017939,15108136,15243433,15311081,15378730,15446378,15491477,15559126,15604224,15626774
0,1424,1741,2121,2437,2976,3213,3577,3846,4036,4274,4559,4828,5113,5350,5619,5904,6126,6347,6601
0,323,370,394,418,440,453,464,471,483,498,509,514,516,528,533,538,538,545,546
0,38,40,48,49,50,51,53,54,56,58,62,63,64,65,66,69,74,77,84
0,153,182,211,240,269,320,371,400,422,451,488,502,575,670,728,786,845,910,954
0,119917,144281,159889,170929,179304,186918,192248,197197,202907,208237,218135,223465,226891,229556,232601,234885,237169,239073,240596
0,59,71,85,96,113,124,140,145,167,175,184,202,206,211,213,214,220,225,234
0,358,386,397,403,404,411,418,435,438,442,446,449,449,450,450,456,457,463,468
0,333,370,394,399,404,409,409,409,411,411,411,412,412,414,416,416,417,419,419
0,11972,13397,14609,15678,16961,18315,19241,19954,20666,21236,21664,22092,22305,22733,23089,23446,23731,24087,24301
0,723,776,782,834,849,872,903,909,914,924,924,928,932,937,941,950,958,958,968
0,123,137,143,180,187,193,201,207,216,243,286,339,386,394,406,417,420,426,435
0,5223,6104,6923,7804,8937,11454,14790,15985,17496,18251,19006,19699,21713,24041,25930,27881,29769,31971,33671
0,64,73,82,94,113,149,158,168,171,189,204,220,235,244,271,296,314,348,479
0,64,69,77,79,84,86,92,96,103,111,123,134,146,155,170,176,186,193,205
0,100,119,135,164,185,192,226,232,234,234,235,237,237,238,238,238,239,239,239
0,2723378,2880685,2880685,2890517,2924928,2954423,2983918,3013413,3042908,3062572,3092067,3116646,3131393,3151057,3175636,3195299,3210047,3224794,3244458
0,12,15,16,21,28,29,31,32,32,33,33,33,33,34,34,41,42,42,43
0,2623,2795,2868,2936,3218,3364,3450,3509,3536,3550,3564,3573,3586,3595,3600,3609,3618,3623,3623
0,152,171,175,180,188,191,193,194,196,198,199,201,202,202,202,203,204,209,210
0,35,43,59,72,85,95,108,114,129,143,150,156,164,171,178,181,185,186,188
0,322786,394114,414061,421920,426151,428569,431591,434009,435822,437636,440054,441867,443680,446703,449121,450934,453352,457583,458792
0,164,197,245,330,381,422,451,515,541,574,583,595,600,608,620,628,630,633,633
0,60,73,101,125,163,194,242,261,313,352,360,363,369,376,397,408,426,454,490
0,71813,79983,84922,88342,92332,95751,102021,106391,110570,114560,117600,120449,122729,124629,126529,127859,129189,130519,131658
0,23,25,26,26,26,26,26,27,28,29,29,30,30,30,30,30,30,30,30
0,11,13,13,13,13,13,15,16,16,18,18,18,18,19,22,22,22,22,22
0,71,84,98,115,125,149,162,169,190,200,207,213,240,281,302,315,329,359,393
0,4672967,5770888,5997731,6133837,6206427,6251795,6288090,6324385,6360680,6406049,6460491,6487712,6505860,6524007,6542155,6859735,6905103,6914177,6932325
0,578,618,637,655,674,689,695,705,709,714,719,724,732,733,734,735,738,743,752
0,2085,2322,2495,2576,2653,2685,2710,2720,2749,2770,2780,2780,2791,2794,2798,2798,2802,2805,2816
0,1016,1150,1197,1224,1247,1264,1274,1291,1318,1341,1344,1358,1361,1368,1378,1391,1405,1412,1422
0,34687,42627,49732,55583,71882,81912,86509,91942,99046,103225,107405,110748,114509,117853,121614,124957,127883,130390,132898
0,1538,1745,2021,2197,2360,2536,2661,2799,2931,3038,3120,3208,3277,3333,3396,3440,3490,3609,3722
0,30,34,42,42,47,50,53,56,57,60,63,65,66,68,71,71,72,74,77
0,117,139,157,169,177,182,194,205,216,221,225,229,263,293,341,376,406,435,466
0,31,34,43,46,46,46,46,47,47,47,48,49,49,49,50,50,51,51,51
0,1889,2174,2423,2637,3047,3368,3635,3903,4152,4384,4615,4829,5025,5186,5346,5542,5667,5809,5952
0,1282,1575,1747,1890,1965,2055,2137,2227,2310,2385,2482,2572,2640,2692,2752,2820,2880,2985,3060
0,3107086,3856115,4111340,4283340,4416500,4438694,4455339,4466436,4494178,4505274,4510823,4521919,4527468,4533016,4544113,4555210,4560758,4566306,4566306
0,3696,4131,4340,4494,4711,4802,4874,4938,4974,5001,5019,5046,5065,5083,5092,5137,5173,5228,5264
0,260,324,376,396,413,420,437,460,480,526,536,542,551,561,568,578,593,603,623
0,425,461,538,601,662,715,746,777,802,824,843,863,881,898,911,927,941,950,955
0,41516,44036,48678,50270,52326,52857,53254,53586,53918,54050,54183,54249,54382,54448,54515,54581,54647,54647,54647
0,76,87,146,180,212,219,240,257,261,266,375,379,388,390,392,393,395,397,407
0,97,114,125,135,142,151,162,166,172,185,194,212,222,232,245,249,260,270,275
0,592587,724737,755340,776205,788725,798462,802635,805417,808200,810982,812373,813764,816546,817937,819328,820719,822110,824892,826283
0,382741,452515,483676,496547,503998,508740,514160,517547,520257,522966,524321,527708,529063,531095,531773,533127,534482,535160,536515
0,8598,10275,11324,12373,13211,14050,14470,15099,15728,16357,16776,17406,19083,20761,22439,25584,27681,29988,31666
0,67705,80565,86806,90967,93804,96452,99289,101180,104584,106286,107610,108745,109879,112338,113662,114986,115931,116877,117823
0,195,216,225,237,243,244,248,250,250,254,258,264,280,293,324,341,348,371,393
0,306,353,398,420,457,517,559,591,618,650,670,742,843,1096,1173,1242,1279,1314,1338
0,831,985,1070,1190,1241,1264,1344,1384,1458,1526,1606,1646,1663,1674,1703,1725,1760,1788,1811
0,60,71,77,93,110,121,126,137,148,165,170,181,192,203,220,248,275,297,336
0,515,572,615,627,646,669,683,703,724,740,745,746,753,764,783,805,831,843,869
0,433894,461056,489611,501451,505629,508415,510505,511898,513291,514683,515380,518166,519559,520255,520952,521648,522345,530006,532791
0,479686,549619,564394,571289,576214,581139,586064,590989,603793,606748,609703,611673,613643,615613,617583,619553,621523,622508,624478
0,2888110,3040718,3082685,3094131,3105576,3113207,3117022,3120837,3124652,3128468,3132283,3136098,3139913,3143728,3147544,3147544,3147544,3151359,3151359
0,2310492,2772590,3168675,3564759,4059864,4587977,5116089,5578188,6139307,6700427,7261547,7756652,8383786,9043926,9704067,10298193,10958334,11651482,12311622
0,4263,4756,5048,5385,5654,5923,6080,6349,6619,6978,7673,8212,8481,8773,8997,9334,9581,9805,10029
0,135,149,162,181,191,199,207,210,212,218,223,226,229,229,232,237,240,242,247
0,342,378,406,428,441,448,455,457,462,467,487,492,493,493,495,500,500,502,502
0,17315,19664,21318,23754,25668,26974,28105,29149,31324,32803,34283,35501,36980,38372,39677,40896,42288,43506,44637
0,14,16,24,28,28,29,30,30,30,34,34,40,42,42,42,42,43,43,43
0,169,183,199,211,215,221,233,235,239,243,247,247,253,257,258,260,263,275,276
0,3690,3976,4139,4323,4567,4771,4955,5118,5261,5363,5444,5567,5730,5852,6036,6239,6382,6464,6545
0,294,322,339,365,386,402,418,432,456,482,503,517,533,549,573,592,610,634,685
0,110,129,151,169,178,185,198,200,204,218,231,237,238,240,246,246,249,250,251
0,83,101,122,146,164,184,235,278,319,405,451,490,526,559,596,626,645,679,711
0,341,394,433,453,466,512,689,788,893,985,1051,1149,1195,1248,1287,1333,1347,1570,1833
0,6445,7614,8482,9317,10052,10720,11287,11822,12289,12657,13024,13325,13692,14059,14493,14928,15228,15562,15896
0,21954842,24191406,25971528,27340853,28390669,29486129,30216435,30946742,31448828,31722693,31950914,32087846,32270423,32407355,32544288,32726864,32955085,33137662,33365883
