0,10,10,9,9,8,8,7,7,6,6,5,5,5,4,4,4,4,4
10,6,4,3,2,4,3,2,2,2,2,2,4,4,2,1,2,2,2
10,8,4,3,3,2,2,2,2,2,1,1,1,1,2,2,2,2,1
10,7,4,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,0
10,10,9,8,7,7,6,6,7,6,6,6,5,5,4,4,4,4,4
0,0,0,0,0,0,0,0,0,10,10,9,9,10,8,8,6,7,6
10,10,9,7,5,4,4,4,4,4,4,3,3,2,3,3,3,3,2
0,10,10,10,9,9,8,8,7,7,7,7,6,6,6,5,5,5,4
10,10,9,6,6,5,6,6,5,4,4,4,4,4,3,4,3,3,3
10,10,9,7,6,6,5,5,6,5,4,4,4,4,3,3,3,3,3
0,10,10,10,10,9,8,7,7,6,6,6,5,5,5,4,4,4,4
10,7,3,3,2,1,1,1,1,1,1,1,1,1,1,4,1,0,1
0,10,10,9,8,7,7,6,4,5,4,4,5,4,5,4,3,3,2
10,10,6,5,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1
10,10,9,9,8,6,6,8,10,8,6,6,6,6,6,5,5,5,5
0,10,10,10,9,9,7,7,7,6,6,5,5,5,5,4,4,4,4
10,7,6,6,6,6,5,5,5,5,5,4,5,5,5,4,4,4,4
10,10,6,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3
10,10,10,9,7,7,7,6,6,5,5,5,5,5,5,4,4,4,4
10,10,10,9,9,8,7,7,6,5,5,5,4,4,4,4,3,3,3
10,9,6,5,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3
10,10,10,9,9,8,7,7,7,7,7,7,7,7,7,7,6,6,6
0,10,10,10,7,8,8,7,5,7,7,6,7,6,6,6,6,6,6
0,0,10,9,5,7,4,6,4,3,2,2,2,2,1,1,2,1,2
10,8,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2
10,10,9,8,8,7,7,6,6,6,5,5,5,5,4,4,4,3,3
10,10,9,8,6,7,5,4,4,4,3,3,2,2,2,2,2,2,2
10,10,10,8,7,7,6,5,6,5,5,5,5,4,4,4,4,3,3
10,9,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1
10,10,9,8,8,7,8,9,6,5,6,5,5,5,5,5,5,5,5
10,8,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,10,9,8,8,7,6,5,6,5,5,5,4,4,4,4,3,3,3
10,10,8,8,7,7,8,8,7,6,6,5,5,5,4,4,3,4,4
10,6,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,8,6,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3
0,0,10,9,5,4,3,3,3,2,2,2,2,2,2,2,2,2,2
10,9,6,6,5,4,3,4,4,3,3,3,3,4,4,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,10,9,8,8,8,8,7,6,6,5,5,5,5,4,4,4,4
10,10,10,8,7,5,5,3,4,4,3,3,3,3,4,3,3,4,4
10,10,9,9,8,8,8,8,7,7,6,6,6,6,6,6,5,6,5
0,10,10,10,10,8,7,7,7,7,7,6,6,5,5,5,5,4,4
10,6,4,4,4,3,3,3,3,3,4,3,2,1,1,1,1,1,1
0,0,10,10,10,9,7,7,6,5,6,5,5,5,4,4,4,4,3
10,10,9,8,7,6,6,5,5,5,4,5,5,4,5,4,4,4,5
10,10,10,6,6,6,6,7,7,6,7,7,6,6,6,6,5,5,5
10,10,7,6,4,3,3,3,3,3,2,2,2,2,2,2,2,2,1
10,10,6,0,0,8,10,9,8,7,5,4,4,5,5,3,4,4,4
10,8,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1
0,0,10,0,0,0,10,10,7,5,5,4,3,3,2,2,2,1,2
10,7,5,3,2,2,2,1,3,2,1,1,1,1,1,1,1,1,1
10,10,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,8,5,3,4,3,3,3,2,3,2,2,2,2,1,2,1,2
10,10,9,9,7,7,7,7,7,7,6,5,4,5,4,4,3,3,4
