0,127988,356538,388535,411390,438816,450243,463956,479955,491382,498239,511952,525665,537092,550805,562233,585088,598801,610228,623941
0,6055,10862,11568,11731,12410,12464,12518,12600,12654,12763,12871,12926,12926,12980,13007,13062,13089,13116,13143
0,558,558,1861,5957,6143,6515,6701,7074,7446,7632,8004,8377,8749,8935,9308,9680,10052,10797,11541
0,226152,717657,790026,827718,850333,866918,878979,928733,952856,967933,979994,990548,998086,1005625,1014671,1019194,1023717,1026732,1059901
0,42,50,51,56,59,61,63,65,68,73,77,77,78,82,91,98,98,99,99
0,1872924,2503323,2576412,2617525,2640366,2663206,2681479,2695183,2708888,2718024,2731728,2740864,2745432,2754569,2763705,2772841,2781977,2795682,2813954
0,51,303,310,314,326,394,417,425,438,447,457,463,472,484,502,510,528,560,603
0,225,306,347,388,409,1493,1554,2537,4439,5667,8143,8184,8224,8409,8552,8654,8715,8756,8797
0,790,991,1094,1116,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117
0,470732,1024378,1112640,1144736,1163458,1176831,1187529,1198228,1206252,1216950,1222299,1227649,1235673,1243696,1251720,1262419,1270443,1275792,1283816
0,115477,789095,898157,1071373,1167604,1251004,1315158,1392143,1449882,1507620,1558944,1616682,1668006,1712913,1751406,1796314,1834806,1873299,1911791
0,1649,22914,24564,26214,27863,28963,30063,30796,31346,32080,32813,33546,34096,34646,35196,35929,36479,37029,37396
0,207,281,294,312,316,322,323,323,329,335,341,350,350,354,356,357,358,358,360
0,3287539,4523762,4713950,4795459,4849799,4890553,4917723,4944893,4972063,4999232,5026402,5053572,5080742,5121496,5148666,5175836,5216590,5257345,5284515
0,32400,46006,47966,50387,52693,54654,56037,57652,59035,60188,61341,62264,63417,64109,64916,65607,66299,66876,67452
0,55,117,127,127,134,138,140,147,153,162,175,187,197,201,213,219,232,238,248
0,8041278,9332146,9497946,9557160,9592689,9616374,9628217,9640060,9651903,9699274,9699274,9711117,9711117,9722960,9722960,9722960,9734802,9734802,9734802
0,87262,111357,114830,117869,120040,121993,123730,125032,126118,127203,128288,129157,130676,132413,133281,134366,135235,136103,137188
0,169,207,211,213,217,223,224,228,228,231,236,236,237,238,239,239,239,240,242
0,1882409,3063064,3247986,3319110,3361784,3390233,3432908,3456616,3475582,3494548,3508773,3518256,3527739,3541964,3546706,3556189,3560931,3570414,3575155
0,338,2710,3121,3155,3177,3198,3207,3215,3224,3237,3250,3258,3262,3271,3284,3292,3301,3305,3314
0,32883,53553,196363,675527,683043,686801,689620,691499,693378,695257,697136,699015,699955,701834,704652,706531,708410,709350,710289
0,278664,351647,364917,370604,373448,376291,378187,381030,399039,472023,497614,507093,514676,520363,526997,532684,536476,540267,542163
0,148705,564056,615334,651228,678149,702506,762757,780705,792242,802498,810189,816599,821727,826855,833264,837110,842238,847366,851212
0,91,123,128,150,158,168,176,193,200,211,218,223,231,238,243,244,248,251,255
0,766256,1576720,1635663,1694606,1753549,1812492,1886170,2004056,2328242,2564013,3020820,3359741,3683927,3963905,4288091,4568070,4833312,5054348,5304855
0,867739,4691938,5037498,5160364,5221797,5260193,5298588,5321626,5352342,5390738,5406096,5429133,5467529,5482887,5505924,5521282,5536641,5551999,5559678
0,18271,21036,21316,21701,21841,22016,22156,23136,23556,23871,24046,24151,24256,24361,24396,24501,24571,24641,24711
0,540,833,869,899,942,975,1018,1166,1212,1248,1275,1304,1331,1357,1370,1393,1406,1423,1436
0,15,22,23,25,30,30,30,30,34,38,41,42,44,53,57,68,71,85,101
