0.0025041736227,0.000416319733555,0.0,0.0,0.0
0.0870274991802,0.0654283986816,0.0358687096125,0.0443569479592,0.0609286972923
0.0594078503231,0.0379153390988,0.0203481997983,0.0227360639532,0.0210959825181
0.000628469676338,0.000112731401332,7.24620178256e-05,0.000104659775223,0.000104648822701
0.0527285734726,0.0347671498005,0.0178949525306,0.0239394236576,0.0233595628525
0.00252649003017,0.00195526781738,0.00112389191846,0.00140058044674,0.00164734550278
0.0138180272109,0.00412385545537,0.00292356953919,0.00284564131038,0.00456779015849
0.0134369901142,0.00681882754049,0.00649045245038,0.00710280373832,0.0103006681514
0.0741956191312,0.0430248570016,0.0181589374605,0.0308824275048,0.100393232562
0.0385198790514,0.0305545562936,0.0105210929702,0.0164595408612,0.0177228627544
0.167557932264,0.0442748091603,0.0168128654971,0.0265995686556,0.0238095238095
0.00014156506308,9.5849387177e-05,6.01787308305e-05,9.36057259959e-05,0.00011699620598
0.00238768702573,0.00184877416542,0.00114218226743,0.00253399354278,0.0027482204305
0.0505341127057,0.0143440153284,0.00808443154629,0.0111729517314,0.0162528311237
0.0519993326289,0.0182737717629,0.00830665397595,0.0089933922595,0.0105972205685
0.0328087968664,0.0197537521344,0.0101056391817,0.0130756971185,0.0128437733249
0.00551724137931,0.00480109739369,0.00477815699659,0.00611413043478,0.0033760972316
0.0746699669967,0.0371081253999,0.0206045650833,0.0221228239845,0.0206978119456
0.0345058281656,0.0223112128146,0.00907520498285,0.00852341225828,0.00732771502002
0.0204351895148,0.0146466033688,0.00936627025301,0.0123480951684,0.0177387113593
0.043493946099,0.0299067205337,0.0157547779049,0.0181384984357,0.0183687033402
0.0425524380599,0.0250403816252,0.0122456343172,0.0153819294155,0.0144611372608
0.00436843609723,0.00340997879963,0.0018383873666,0.00209584801891,0.00243023219312
0.00207447087863,0.00162469536962,0.000876435653926,0.00124161907127,0.00143588137009
0.0920151081558,0.05013002711,0.0159271677938,0.0156457427783,0.0162378899169
0.114767101703,0.0721993374138,0.0392783122121,0.0370465289069,0.0425907043488
0.0772842517129,0.0704027153891,0.0129167630339,0.0192850501054,0.0240238160154
0.000699942384756,0.000436410726415,0.00030820416032,0.00041012298405,0.000492634822323
0.0487238979118,0.0110619469027,0.0109409190372,0.01443001443,0.0120910384068
0.560280492518,0.346194242812,0.104544876223,0.108526615209,0.122201478118
0.00124884774401,0.000606173857955,0.000399316152111,0.000610117940958,0.000717437368325
0.0368346560238,0.0257929437428,0.0080666284867,0.00972624699427,0.0132330459776
0.0888353426798,0.0426742211335,0.0305606203651,0.0248710641794,0.0321178541698
0.0741691724919,0.0512701658714,0.01434302215,0.0178904751758,0.0125435423365
0.0526274349243,0.0304248634902,0.0133640636626,0.0164328413271,0.0154835526895
0.145056517384,0.0438346578697,0.0269823788546,0.0286280452267,0.0390046007751
0.0582147477361,0.0459513878901,0.0203277185745,0.0237635326356,0.0245063624397
0.0414518154372,0.0312079116481,0.0104734184143,0.00993401940027,0.00977536170057
0.0858063095304,0.0438294033896,0.0168197800358,0.0267531282176,0.0320711006843
0.0296220428164,0.0159225522896,0.00535659430678,0.00670940143737,0.00779022049106
0.00415822900004,0.00304468285326,0.00150755301623,0.00166817923121,0.00193782349206
0.120596905,0.0638704596385,0.0380356097726,0.0471282896158,0.0781006955079
0.0563680800714,0.0311169403494,0.00996635819869,0.010161209068,0.00930993382107
0.0134670880857,0.00664406779661,0.00592672413793,0.00615961435458,0.00665424540857
0.000578694528562,0.00038227208265,0.000193042930768,0.000228637488828,0.000274104361525
0.00852799406748,0.00606617647059,0.00347158779463,0.00436999271668,0.00489485134155
0.00563486294343,0.0021958605039,0.00183638915081,0.00239467351086,0.00201371567897
