10,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,3,3,2,2,5,2,2,3,2,2,4,0,3,2,0,3,2,3
9,4,5,6,5,5,4,6,6,6,5,7,5,4,4,4,3,4,4
10,3,4,3,3,3,3,3,3,2,3,3,2,3,4,4,3,3,3
10,3,2,1,2,1,0,1,0,1,1,0,0,0,1,0,0,0,0
10,3,3,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1
10,3,2,2,1,1,2,1,1,2,0,0,2,1,1,1,1,0,1
10,3,3,3,3,3,4,4,3,4,4,3,3,3,3,2,3,2,2
10,4,2,2,2,0,3,2,2,3,2,3,1,6,3,4,3,1,3
8,3,3,3,0,0,7,3,2,5,2,2,3,6,0,0,3,5,2
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7,3,0,6,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0
10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,2,2,3,2,2,2,1,2,1,1,1,1,1,1,1,1,1
